Tourist Attraction,Name,Rating,Date and criteria,Title,Review
Mukesh_Art_Gallery,Lochan Gupta,5.0 of 5 bubbles,Mar 2022 • Family,Never seen so much of art at one place,"Amazing collection, perfect place for art lovers . Got one for my living room from their European art collection . Must visit place, value for money"
Mukesh_Art_Gallery,Surbhi Rajpal,5.0 of 5 bubbles,Jan 2022 • Couples,Awwesoommee Art Gallery with unique collection of paintings👍🥰,A superb beautiful collection of paintings with a huge variety and varied concepts. A treat to eyes & a rainbow of Colors to add to your home & anywhere.Museum quality canvas created with Colors & digital effect which is the first in the country conceptualised. Must visit to the store to view the collection & add to your home.
Mukesh_Art_Gallery,SANJANA,5.0 of 5 bubbles,Dec 2021 • Couples,Amazing,Exclusive collection of art itrms ad paintings. All at very reasonable price.Good collection of artwork
Mukesh_Art_Gallery,Anu,5.0 of 5 bubbles,Nov 2021 • Friends,It was easy to find a royal baraat painting given how much detail oriented I am with intricacy of art. Great staff too !,Great place with plethora of art collections . I am buying a royal baraat painting and it looks very classy .
Mukesh_Art_Gallery,Surekha,5.0 of 5 bubbles,Nov 2021 • Family,Wonderful experience,Beautiful art work and showpiece.wonderful range in all categories. A must visit. 😀 Enjoyed shopping and wonderful customer experience.
Mukesh_Art_Gallery,Megha Ramani,5.0 of 5 bubbles,Nov 2021 • Solo,Great place !,"If you’re looking for one stop shop for all types of paintings that you can find in india, THIS IS THE PLACE !Great staff, very knowledgeable and gives each client attention to whatever their requirements are.  I personally bought 3-4 paintings and the price was amazingly competitive. They have all sorts of paintings like pichwai, modern pichwai, Tanjor etc. the kind that you see in elledecor india and archdigest india. Best place for paintings in town."
Mukesh_Art_Gallery,Ebi P,5.0 of 5 bubbles,Nov 2021,Most Amazing Art Shop,"4 floors of the most amazing arts and crafts, from classic gold leaf to modern. What a wonderful art gallery"
Mukesh_Art_Gallery,girish k,5.0 of 5 bubbles,Nov 2021 • Solo,Worth the effort...,"Had to sacrifice trip to Chokhi Dhani to visit the place on last evening of Jaipur stay. But it was worth it. It was easy to locate the shop. They have Huge collection of more than 15000 pieces.  Paintings were amazing and there were huge options in all price brackets and types. Gemstones art peices were great. Retail business is not there forte, but then also owner Mr Rohit and entire staff were very cooperative and patient. Bought few peices for my new home. Staff polietly did secure packing for onward journey. Drawback is lack of online presence and photography is also not allowed. They don't do much bargaining either."
Mukesh_Art_Gallery,Ambassador367425,5.0 of 5 bubbles,Oct 2021 • Solo,Awesome experience…,Excellent collection and really nice and friendly staff. Owner was really helpful and honest. I found exactly what I was looking for. Highly recommend this place if you are looking for something unique. I would say one of the best art gallery in Jaipur. Delightful experience.
Mukesh_Art_Gallery,Roy,5.0 of 5 bubbles,Oct 2021 • Solo,Excellent collection,"Excellent collection, variety of paintings collection of different designs and history of Rajasthan."
Mukesh_Art_Gallery,Ram,5.0 of 5 bubbles,Oct 2021 • Family,Temple for all art lovers!!,"Excellent collection !! While each piece of artwork can evoke a different feeling or make you think a certain way, the entire collection is truly amazing.Must visit art gallery in Jaipur."
Mukesh_Art_Gallery,Arpit A,5.0 of 5 bubbles,Oct 2021 • Family,Awesome,Great collection backed up by excellent customer services.Best in North India for paintings and handicrafts
Mukesh_Art_Gallery,MB,5.0 of 5 bubbles,Aug 2021,Phenomenal collection - highly recommend it!,"We recently visited Mukesh art gallery and would highly recommend that you visit as well. Our experience was truly fabulous. We were a few people and there was something to match each of our tastes and budget. Not only that the collection is phenomenal, the staff is very friendly and helpful. The owner is also always present and patiently guides people towards understanding art.  This place is a ‘must visit’ when you are in Jaipur. In a gallery that spans several floors, we found an outstanding collection of paintings from new and established painters, miniatures, and paintings from different parts of India that reflected old and evolving art forms and techniques. The founder/owners had a vision about promoting art and artists and this place reflects their passion. In some sense, the collection gives a glimpse of India. We enjoyed visiting the gallery, seeing the collection, and buying paintings there. Highly recommend it – it will be truly worth your time."
Mukesh_Art_Gallery,Ramjas Swami,5.0 of 5 bubbles,Sep 2021 • Couples,A must visit place,The gallery houses thousands of paintings and handicrafts on display. All unique and beautiful  pieces. Prices are very affordable as well. Special mention to the staff for being very patient and friendly
Mukesh_Art_Gallery,Seerat saini,5.0 of 5 bubbles,Sep 2021 • Family,Awesome place to visit,Very nice collection and polite behaviour of owner and every employee working out there. Affordable prices too
Mukesh_Art_Gallery,Sunita,5.0 of 5 bubbles,Sep 2021 • Couples,Show stopper in jaipur art work.,My favourite part was the range of art work available here.This place caters to the needs of all sorts of art work in terms of costing and assortment of work.
Mukesh_Art_Gallery,Amit Ahuja,5.0 of 5 bubbles,Sep 2021 • Couples,Nice collection,Very nice collection and friend staff patiently showing all the paintings. Prices are also reasonable.
Mukesh_Art_Gallery,Shrikant Bagal,5.0 of 5 bubbles,Sep 2021 • Family,Fantastic Place.,A must visit place when in Jaipur.Amazing collection of paintings and other art items. Its almost 6 floors of mind blowing experience.
Mukesh_Art_Gallery,Suchi,5.0 of 5 bubbles,Sep 2021 • Friends,Awesome!!,One of the best art collections I have ever seen in Jaipur. The collection includes art pieces and all sorts of different paintings. The frames do the justice to all the hard work done by artists.Rohit helped us to find what we wanted. From now onwards this place is a ‘must visit’ @ each India trip.
Mukesh_Art_Gallery,Dr.Deepak,5.0 of 5 bubbles,Sep 2021 • Friends,Exclusive place for art paintings and gift items,"Mukesh Art Gallery is definitely one of the best art galleries in not only in Jaipur but I would say in Rajasthan. Must visit place to buy art paintings, gifts, other monumental items.Happy Customer.Dr.Deepak"
Mukesh_Art_Gallery,vivek s,5.0 of 5 bubbles,Aug 2021 • Solo,Awesome place,"Excellent place to be in if you want to be surrounded by art. The gallery has art work that would interest amateurs as well as established art collectors. Huge collection of over 16000 paintings and artefacts  which has been put up as a walk through spread over 6 floors. Ambience is comfortable and staff is very polite. I would (and already have) recommend this place to people I know. I will be a return customer, for sure!"
Mukesh_Art_Gallery,gaurav agrawal,5.0 of 5 bubbles,Jul 2021 • Solo,Worth a visit!,"Tremendous Collection of Paintings and Handicraft which Spread across various floors, Beautifully Displayed. The staff was very polite and attentive. The Price Range is also according to everyone's pocket. Strongly Recommend..."
Mukesh_Art_Gallery,Sudhakar,5.0 of 5 bubbles,Jul 2021 • Family,Worth visiting a place!,Best collection in town.Value for money. Excellent behaviour of staff. Really hard work done on every art peace. World class collection.Best wishes.
