Tourist Attraction,Name,Rating,Date and criteria,Title,Review
Ada_Chikan,Santanu,5.0 of 5 bubbles,Jul 2022,Pleasant,"During our visit to Lucknow, we visited Ada Chikan store in Hazratganj. It was a very pleasant experience. They have a superb collection of Chikan Kurtis of varied colours and design – both long (more) and short as well as for men and women (obviously more). It’s quite reasonably priced. The salesman was very courteous, knowledgeable, and not pushy at all. He showed us pieces as per our likings and demands. In fact we ended up visiting the same store twice as we forgot to buy a piece for someone. So we made another trip and met the same salesman on the next day. We bought three women’s Kurtis and one men’s Kurta. Would definitely recommend to anyone who would like to buy genuine stuff at a reasonable price without sacrificing their patience and comfort."
Ada_Chikan,Sonia Biju,5.0 of 5 bubbles,Aug 2022 • Couples,Just Wow!,"Bought ready to wear kurtis & slips online. Beautiful colours, unique chikankari designs, comfortable material.Well Done, Team Ada!"
Ada_Chikan,Suzanne,5.0 of 5 bubbles,Jul 2022 • Family,Good,"Collection was good, Prefer Ada than others, Good range…Very helpful staff…wonderful designs and colours"
Ada_Chikan,Shelly Agarwal,5.0 of 5 bubbles,Aug 2022 • Solo,Fantabulous,"I guess all are aware regarding the premium & exquisite product quality of ADA , but another feather to the cap was the ease of online purchase . WhatsApp support staff was extremely courteous n prompt in their responses, Infact online purchase was much easier n comfortable as compared to other online shopping platforms.The product received was a perfect match to the pic uploaded on the catalog"
Ada_Chikan,UMESH SHAH,5.0 of 5 bubbles,Aug 2022 • Couples,Ada shopping experience,I shopped at the airport and Pallasio stores of Ada and the shopping experience was very good. They have a wide variety of authentic chikan clothing with excellent quality.
Ada_Chikan,Snigdha Shukla,5.0 of 5 bubbles,Jul 2022 • Couples,Best place to shop for chicken,1) Very supportive and helpful staff2) World’s best designs at one place3) One stop solution for all chicken lovers
Ada_Chikan,Shubham Singh,5.0 of 5 bubbles,Aug 2022 • Friends,Best Chicken work,Adda does the best chickenkari work globally . It one stop shopping destination for traditional wear in Lucknow.
Ada_Chikan,Pooja,4.0 of 5 bubbles,Jul 2022 • Solo,Good,I was recommended this brand by my friend. I ordered a kurti from Ada chikan. The Fitting was not proper so requested for exchange. The process of exchange is a little lengthy. I feel that can be more simplified for customers. Product is good
Ada_Chikan,Oshin Meshram,5.0 of 5 bubbles,Aug 2022 • Friends,Awesome,Nice product. Best quality. Best color. Very much satisfied with it. Will sure buy again from ADA Chikan soon.
Ada_Chikan,SUNITHA G,5.0 of 5 bubbles,Aug 2022 • Couples,Lovely chikankari work,Loved the materials beautiful. Chikankari Work is very beautiful and intricate. Overall nice experience
